Protein Code,Docking Score
7379.pdbqt,-7.989
2200.pdbqt,-7.989
8164.pdbqt,-7.989
6102.pdbqt,-7.989
3137.pdbqt,-7.989
2953.pdbqt,-7.988
541.pdbqt,-7.988
5641.pdbqt,-7.988
4880.pdbqt,-7.988
1789.pdbqt,-7.987
4883.pdbqt,-7.987
3960.pdbqt,-7.987
3807.pdbqt,-7.987
7623.pdbqt,-7.987
6767.pdbqt,-7.987
3984.pdbqt,-7.987
811.pdbqt,-7.986
4447.pdbqt,-7.986
8548.pdbqt,-7.986
6729.pdbqt,-7.986
8379.pdbqt,-7.986
7859.pdbqt,-7.986
7975.pdbqt,-7.986
1293.pdbqt,-7.986
629.pdbqt,-7.986
2044.pdbqt,-7.985
376.pdbqt,-7.985
5757.pdbqt,-7.985
7177.pdbqt,-7.985
6961.pdbqt,-7.985
5661.pdbqt,-7.985
1268.pdbqt,-7.985
1846.pdbqt,-7.984
4022.pdbqt,-7.983
620.pdbqt,-7.983
2318.pdbqt,-7.983
6076.pdbqt,-7.983
5565.pdbqt,-7.983
6087.pdbqt,-7.983
7689.pdbqt,-7.983
5515.pdbqt,-7.983
682.pdbqt,-7.983
7504.pdbqt,-7.982
2465.pdbqt,-7.982
6047.pdbqt,-7.982
8017.pdbqt,-7.982
6523.pdbqt,-7.981
3631.pdbqt,-7.981
4129.pdbqt,-7.981
4087.pdbqt,-7.981
4923.pdbqt,-7.981
8501.pdbqt,-7.981
3823.pdbqt,-7.98
5725.pdbqt,-7.98
8964.pdbqt,-7.98
5236.pdbqt,-7.98
6215.pdbqt,-7.98
6762.pdbqt,-7.979
5608.pdbqt,-7.979
3510.pdbqt,-7.979
1129.pdbqt,-7.978
1145.pdbqt,-7.978
655.pdbqt,-7.978
4927.pdbqt,-7.978
7166.pdbqt,-7.977
3847.pdbqt,-7.977
3819.pdbqt,-7.977
8797.pdbqt,-7.977
9131.pdbqt,-7.977
8121.pdbqt,-7.977
5439.pdbqt,-7.976
1467.pdbqt,-7.976
5151.pdbqt,-7.976
4123.pdbqt,-7.976
8022.pdbqt,-7.976
6751.pdbqt,-7.975
4993.pdbqt,-7.975
7179.pdbqt,-7.975
4697.pdbqt,-7.974
4229.pdbqt,-7.974
3135.pdbqt,-7.974
8115.pdbqt,-7.974
1290.pdbqt,-7.974
4531.pdbqt,-7.974
5169.pdbqt,-7.973
2605.pdbqt,-7.973
6007.pdbqt,-7.973
536.pdbqt,-7.973
9107.pdbqt,-7.973
1803.pdbqt,-7.973
3213.pdbqt,-7.973
1525.pdbqt,-7.973
3553.pdbqt,-7.973
5966.pdbqt,-7.973
7932.pdbqt,-7.973
5358.pdbqt,-7.972
8239.pdbqt,-7.972
4712.pdbqt,-7.972
8401.pdbqt,-7.972
825.pdbqt,-7.972
4313.pdbqt,-7.972
2100.pdbqt,-7.971
821.pdbqt,-7.971
6529.pdbqt,-7.971
2883.pdbqt,-7.971
1286.pdbqt,-7.97
4372.pdbqt,-7.97
8267.pdbqt,-7.97
8373.pdbqt,-7.97
7846.pdbqt,-7.97
8937.pdbqt,-7.97
2032.pdbqt,-7.97
3196.pdbqt,-7.969
5334.pdbqt,-7.969
6006.pdbqt,-7.969
8918.pdbqt,-7.969
2422.pdbqt,-7.968
108.pdbqt,-7.968
3171.pdbqt,-7.968
87.pdbqt,-7.968
8425.pdbqt,-7.968
2257.pdbqt,-7.968
5224.pdbqt,-7.968
5723.pdbqt,-7.968
6721.pdbqt,-7.967
7716.pdbqt,-7.967
4357.pdbqt,-7.967
3739.pdbqt,-7.967
2802.pdbqt,-7.967
8157.pdbqt,-7.966
132.pdbqt,-7.966
3152.pdbqt,-7.966
2620.pdbqt,-7.966
7639.pdbqt,-7.966
9090.pdbqt,-7.966
6706.pdbqt,-7.965
3505.pdbqt,-7.965
7790.pdbqt,-7.965
2317.pdbqt,-7.965
7944.pdbqt,-7.965
1751.pdbqt,-7.965
5612.pdbqt,-7.965
3796.pdbqt,-7.964
753.pdbqt,-7.964
8194.pdbqt,-7.964
7892.pdbqt,-7.964
6350.pdbqt,-7.963
5270.pdbqt,-7.963
4823.pdbqt,-7.963
2879.pdbqt,-7.963
4354.pdbqt,-7.962
5809.pdbqt,-7.962
3729.pdbqt,-7.962
579.pdbqt,-7.962
5365.pdbqt,-7.962
7020.pdbqt,-7.962
6890.pdbqt,-7.962
8841.pdbqt,-7.962
4485.pdbqt,-7.961
5550.pdbqt,-7.961
6052.pdbqt,-7.96
7144.pdbqt,-7.96
1720.pdbqt,-7.96
1459.pdbqt,-7.96
4514.pdbqt,-7.96
7759.pdbqt,-7.959
7046.pdbqt,-7.959
6285.pdbqt,-7.959
369.pdbqt,-7.959
4969.pdbqt,-7.959
3498.pdbqt,-7.959
440.pdbqt,-7.959
9127.pdbqt,-7.959
7028.pdbqt,-7.959
7537.pdbqt,-7.959
8605.pdbqt,-7.958
3900.pdbqt,-7.958
726.pdbqt,-7.958
9166.pdbqt,-7.957
364.pdbqt,-7.957
3779.pdbqt,-7.957
4540.pdbqt,-7.957
2385.pdbqt,-7.957
8227.pdbqt,-7.957
8630.pdbqt,-7.957
979.pdbqt,-7.956
3623.pdbqt,-7.956
4799.pdbqt,-7.956
675.pdbqt,-7.956
5155.pdbqt,-7.956
1898.pdbqt,-7.956
2097.pdbqt,-7.956
1926.pdbqt,-7.956
4197.pdbqt,-7.956
5205.pdbqt,-7.956
2245.pdbqt,-7.955
5827.pdbqt,-7.955
5520.pdbqt,-7.955
2777.pdbqt,-7.955
689.pdbqt,-7.955
7725.pdbqt,-7.954
6152.pdbqt,-7.954
6657.pdbqt,-7.954
5416.pdbqt,-7.954
2666.pdbqt,-7.954
5977.pdbqt,-7.954
7617.pdbqt,-7.954
7533.pdbqt,-7.954
921.pdbqt,-7.954
1410.pdbqt,-7.954
8078.pdbqt,-7.953
6296.pdbqt,-7.953
8652.pdbqt,-7.953
4065.pdbqt,-7.953
4264.pdbqt,-7.953
8725.pdbqt,-7.953
3809.pdbqt,-7.952
7517.pdbqt,-7.951
1946.pdbqt,-7.951
1391.pdbqt,-7.951
3991.pdbqt,-7.951
6335.pdbqt,-7.951
3596.pdbqt,-7.951
571.pdbqt,-7.95
2212.pdbqt,-7.95
1483.pdbqt,-7.95
476.pdbqt,-7.95
290.pdbqt,-7.949
2722.pdbqt,-7.949
6585.pdbqt,-7.949
6235.pdbqt,-7.948
5627.pdbqt,-7.948
642.pdbqt,-7.948
511.pdbqt,-7.948
3068.pdbqt,-7.948
7094.pdbqt,-7.948
3144.pdbqt,-7.948
9137.pdbqt,-7.948
2192.pdbqt,-7.948
4890.pdbqt,-7.948
7995.pdbqt,-7.947
1447.pdbqt,-7.947
8101.pdbqt,-7.947
5996.pdbqt,-7.947
8059.pdbqt,-7.946
8676.pdbqt,-7.946
7431.pdbqt,-7.946
2932.pdbqt,-7.946
2983.pdbqt,-7.945
4621.pdbqt,-7.945
6735.pdbqt,-7.945
791.pdbqt,-7.945
1104.pdbqt,-7.945
2108.pdbqt,-7.945
7483.pdbqt,-7.945
133.pdbqt,-7.945
4242.pdbqt,-7.945
6168.pdbqt,-7.945
7776.pdbqt,-7.945
2427.pdbqt,-7.945
3465.pdbqt,-7.944
5965.pdbqt,-7.944
5369.pdbqt,-7.944
5660.pdbqt,-7.944
7289.pdbqt,-7.944
3146.pdbqt,-7.943
5494.pdbqt,-7.943
706.pdbqt,-7.943
3301.pdbqt,-7.943
7175.pdbqt,-7.943
2803.pdbqt,-7.943
3975.pdbqt,-7.942
5322.pdbqt,-7.942
2106.pdbqt,-7.942
5673.pdbqt,-7.942
4315.pdbqt,-7.942
3198.pdbqt,-7.941
3923.pdbqt,-7.941
6495.pdbqt,-7.941
2366.pdbqt,-7.941
6662.pdbqt,-7.941
8519.pdbqt,-7.94
1833.pdbqt,-7.94
296.pdbqt,-7.94
1490.pdbqt,-7.94
4630.pdbqt,-7.94
6325.pdbqt,-7.94
8457.pdbqt,-7.94
1361.pdbqt,-7.94
5926.pdbqt,-7.94
103.pdbqt,-7.94
852.pdbqt,-7.939
7680.pdbqt,-7.939
1807.pdbqt,-7.939
4345.pdbqt,-7.939
6015.pdbqt,-7.939
8959.pdbqt,-7.938
2444.pdbqt,-7.938
3875.pdbqt,-7.938
7745.pdbqt,-7.938
7985.pdbqt,-7.938
2709.pdbqt,-7.938
3281.pdbqt,-7.938
5676.pdbqt,-7.937
3717.pdbqt,-7.937
7925.pdbqt,-7.937
7059.pdbqt,-7.937
3471.pdbqt,-7.936
1785.pdbqt,-7.936
477.pdbqt,-7.936
1794.pdbqt,-7.935
5619.pdbqt,-7.935
3630.pdbqt,-7.935
4747.pdbqt,-7.935
1016.pdbqt,-7.935
4423.pdbqt,-7.935
3940.pdbqt,-7.935
7603.pdbqt,-7.934
9097.pdbqt,-7.934
2734.pdbqt,-7.934
7165.pdbqt,-7.934
2838.pdbqt,-7.933
1862.pdbqt,-7.933
4984.pdbqt,-7.933
1629.pdbqt,-7.933
1195.pdbqt,-7.933
1295.pdbqt,-7.932
7338.pdbqt,-7.932
9079.pdbqt,-7.932
5727.pdbqt,-7.932
7665.pdbqt,-7.932
5711.pdbqt,-7.932
1434.pdbqt,-7.932
4820.pdbqt,-7.932
3005.pdbqt,-7.932
5464.pdbqt,-7.932
3546.pdbqt,-7.931
287.pdbqt,-7.931
4185.pdbqt,-7.931
5724.pdbqt,-7.931
736.pdbqt,-7.931
5979.pdbqt,-7.93
3485.pdbqt,-7.93
7637.pdbqt,-7.93
3424.pdbqt,-7.93
7927.pdbqt,-7.93
2461.pdbqt,-7.929
7453.pdbqt,-7.929
6789.pdbqt,-7.929
4332.pdbqt,-7.928
6379.pdbqt,-7.928
7267.pdbqt,-7.928
4721.pdbqt,-7.928
2516.pdbqt,-7.928
236.pdbqt,-7.928
2580.pdbqt,-7.928
5664.pdbqt,-7.928
1535.pdbqt,-7.927
8731.pdbqt,-7.927
2655.pdbqt,-7.927
8093.pdbqt,-7.927
4245.pdbqt,-7.927
4144.pdbqt,-7.927
7268.pdbqt,-7.926
3386.pdbqt,-7.926
4519.pdbqt,-7.926
9157.pdbqt,-7.925
5070.pdbqt,-7.925
4243.pdbqt,-7.925
3759.pdbqt,-7.925
3579.pdbqt,-7.925
5074.pdbqt,-7.924
4044.pdbqt,-7.924
6337.pdbqt,-7.924
6293.pdbqt,-7.924
57.pdbqt,-7.924
3892.pdbqt,-7.924
756.pdbqt,-7.923
7685.pdbqt,-7.923
7315.pdbqt,-7.923
7497.pdbqt,-7.923
6182.pdbqt,-7.923
7525.pdbqt,-7.923
2988.pdbqt,-7.923
1998.pdbqt,-7.922
8534.pdbqt,-7.922
6262.pdbqt,-7.922
100.pdbqt,-7.921
8260.pdbqt,-7.921
4585.pdbqt,-7.92
7526.pdbqt,-7.92
5308.pdbqt,-7.92
5592.pdbqt,-7.92
6638.pdbqt,-7.92
2540.pdbqt,-7.92
7321.pdbqt,-7.92
7644.pdbqt,-7.919
3785.pdbqt,-7.919
4641.pdbqt,-7.919
5603.pdbqt,-7.919
1362.pdbqt,-7.919
5015.pdbqt,-7.918
8183.pdbqt,-7.918
1020.pdbqt,-7.918
2808.pdbqt,-7.917
3551.pdbqt,-7.917
2565.pdbqt,-7.917
6985.pdbqt,-7.917
5947.pdbqt,-7.917
1415.pdbqt,-7.917
2158.pdbqt,-7.917
548.pdbqt,-7.916
4067.pdbqt,-7.916
5993.pdbqt,-7.916
4610.pdbqt,-7.915
2194.pdbqt,-7.915
3306.pdbqt,-7.915
5168.pdbqt,-7.914
1374.pdbqt,-7.914
6157.pdbqt,-7.914
5330.pdbqt,-7.913
4563.pdbqt,-7.913
8861.pdbqt,-7.913
6769.pdbqt,-7.912
2153.pdbqt,-7.912
6917.pdbqt,-7.912
5105.pdbqt,-7.911
4307.pdbqt,-7.911
2648.pdbqt,-7.91
7371.pdbqt,-7.91
7659.pdbqt,-7.91
5932.pdbqt,-7.91
5715.pdbqt,-7.91
191.pdbqt,-7.91
6891.pdbqt,-7.91
77.pdbqt,-7.91
7492.pdbqt,-7.91
6533.pdbqt,-7.909
7841.pdbqt,-7.909
2752.pdbqt,-7.909
970.pdbqt,-7.909
1233.pdbqt,-7.908
6073.pdbqt,-7.908
5898.pdbqt,-7.908
5003.pdbqt,-7.908
5502.pdbqt,-7.907
4206.pdbqt,-7.907
3248.pdbqt,-7.907
1582.pdbqt,-7.907
6221.pdbqt,-7.907
8556.pdbqt,-7.907
6532.pdbqt,-7.906
2223.pdbqt,-7.906
4647.pdbqt,-7.906
588.pdbqt,-7.906
7107.pdbqt,-7.906
8107.pdbqt,-7.906
5034.pdbqt,-7.905
4715.pdbqt,-7.905
1336.pdbqt,-7.905
8724.pdbqt,-7.905
6100.pdbqt,-7.905
1969.pdbqt,-7.904
8762.pdbqt,-7.904
3209.pdbqt,-7.904
8710.pdbqt,-7.904
2388.pdbqt,-7.903
1614.pdbqt,-7.903
1339.pdbqt,-7.903
3972.pdbqt,-7.903
2351.pdbqt,-7.903
7503.pdbqt,-7.902
2625.pdbqt,-7.902
6820.pdbqt,-7.902
7766.pdbqt,-7.902
6005.pdbqt,-7.902
1984.pdbqt,-7.902
5268.pdbqt,-7.902
2267.pdbqt,-7.901
8836.pdbqt,-7.901
5763.pdbqt,-7.901
6477.pdbqt,-7.901
8131.pdbqt,-7.901
851.pdbqt,-7.901
6259.pdbqt,-7.901
1778.pdbqt,-7.901
6872.pdbqt,-7.901
6547.pdbqt,-7.9
3461.pdbqt,-7.9
9050.pdbqt,-7.9
6627.pdbqt,-7.9
5113.pdbqt,-7.898
8001.pdbqt,-7.898
5245.pdbqt,-7.898
3749.pdbqt,-7.898
7340.pdbqt,-7.897
8242.pdbqt,-7.897
6712.pdbqt,-7.897
7513.pdbqt,-7.896
5097.pdbqt,-7.896
212.pdbqt,-7.896
2460.pdbqt,-7.895
4529.pdbqt,-7.895
6656.pdbqt,-7.895
8382.pdbqt,-7.895
5279.pdbqt,-7.895
900.pdbqt,-7.895
3852.pdbqt,-7.895
2894.pdbqt,-7.894
163.pdbqt,-7.894
3041.pdbqt,-7.894
7441.pdbqt,-7.894
3916.pdbqt,-7.894
7284.pdbqt,-7.894
6588.pdbqt,-7.894
7663.pdbqt,-7.894
5230.pdbqt,-7.893
4608.pdbqt,-7.893
5810.pdbqt,-7.893
6766.pdbqt,-7.893
993.pdbqt,-7.893
5231.pdbqt,-7.893
5861.pdbqt,-7.893
4013.pdbqt,-7.893
3036.pdbqt,-7.892
6759.pdbqt,-7.892
7377.pdbqt,-7.892
8716.pdbqt,-7.892
7089.pdbqt,-7.892
7587.pdbqt,-7.891
8864.pdbqt,-7.891
4170.pdbqt,-7.891
6226.pdbqt,-7.891
6579.pdbqt,-7.891
4711.pdbqt,-7.891
4913.pdbqt,-7.89
158.pdbqt,-7.89
6093.pdbqt,-7.89
4679.pdbqt,-7.889
4814.pdbqt,-7.889
5319.pdbqt,-7.889
209.pdbqt,-7.889
574.pdbqt,-7.889
7624.pdbqt,-7.889
1368.pdbqt,-7.888
4728.pdbqt,-7.888
4221.pdbqt,-7.888
1304.pdbqt,-7.888
3115.pdbqt,-7.888
8545.pdbqt,-7.888
7874.pdbqt,-7.888
2114.pdbqt,-7.888
2085.pdbqt,-7.887
4779.pdbqt,-7.887
5450.pdbqt,-7.887
368.pdbqt,-7.887
1628.pdbqt,-7.887
5718.pdbqt,-7.887
1140.pdbqt,-7.887
2613.pdbqt,-7.887
2776.pdbqt,-7.886
7700.pdbqt,-7.886
7816.pdbqt,-7.886
6188.pdbqt,-7.886
6683.pdbqt,-7.886
18.pdbqt,-7.886
4501.pdbqt,-7.885
1560.pdbqt,-7.885
5589.pdbqt,-7.884
4480.pdbqt,-7.884
5455.pdbqt,-7.884
5041.pdbqt,-7.884
1120.pdbqt,-7.884
277.pdbqt,-7.883
7785.pdbqt,-7.883
8415.pdbqt,-7.883
5118.pdbqt,-7.883
3926.pdbqt,-7.883
5461.pdbqt,-7.882
8374.pdbqt,-7.882
219.pdbqt,-7.882
6291.pdbqt,-7.882
4194.pdbqt,-7.882
8019.pdbqt,-7.882
7885.pdbqt,-7.882
4710.pdbqt,-7.882
4271.pdbqt,-7.882
929.pdbqt,-7.881
5283.pdbqt,-7.881
221.pdbqt,-7.881
1344.pdbqt,-7.881
5791.pdbqt,-7.881
1890.pdbqt,-7.881
8893.pdbqt,-7.881
9033.pdbqt,-7.881
6586.pdbqt,-7.881
4918.pdbqt,-7.88
8204.pdbqt,-7.88
2604.pdbqt,-7.88
3413.pdbqt,-7.88
2024.pdbqt,-7.88
3383.pdbqt,-7.88
3693.pdbqt,-7.879
5425.pdbqt,-7.879
4759.pdbqt,-7.879
3103.pdbqt,-7.879
4102.pdbqt,-7.879
7898.pdbqt,-7.879
2737.pdbqt,-7.879
8667.pdbqt,-7.879
641.pdbqt,-7.879
4746.pdbqt,-7.879
6599.pdbqt,-7.878
6859.pdbqt,-7.878
4911.pdbqt,-7.877
2186.pdbqt,-7.877
7573.pdbqt,-7.877
249.pdbqt,-7.877
5835.pdbqt,-7.877
5119.pdbqt,-7.876
4859.pdbqt,-7.876
7911.pdbqt,-7.876
3243.pdbqt,-7.875
2286.pdbqt,-7.875
7914.pdbqt,-7.875
6740.pdbqt,-7.875
4379.pdbqt,-7.874
8497.pdbqt,-7.874
4071.pdbqt,-7.874
7419.pdbqt,-7.874
3827.pdbqt,-7.874
2431.pdbqt,-7.873
8256.pdbqt,-7.873
3936.pdbqt,-7.873
846.pdbqt,-7.872
4210.pdbqt,-7.872
4989.pdbqt,-7.872
6941.pdbqt,-7.872
6283.pdbqt,-7.872
4867.pdbqt,-7.872
3873.pdbqt,-7.872
8362.pdbqt,-7.872
8659.pdbqt,-7.871
7729.pdbqt,-7.871
5167.pdbqt,-7.871
7945.pdbqt,-7.871
5781.pdbqt,-7.871
7709.pdbqt,-7.871
6253.pdbqt,-7.87
6784.pdbqt,-7.87
3931.pdbqt,-7.87
2259.pdbqt,-7.869
7672.pdbqt,-7.869
2531.pdbqt,-7.869
7608.pdbqt,-7.869
7891.pdbqt,-7.869
2268.pdbqt,-7.868
314.pdbqt,-7.868
2473.pdbqt,-7.868
4840.pdbqt,-7.868
4966.pdbqt,-7.868
1848.pdbqt,-7.868
1634.pdbqt,-7.868
6847.pdbqt,-7.868
4021.pdbqt,-7.867
425.pdbqt,-7.866
6750.pdbqt,-7.866
1215.pdbqt,-7.866
9093.pdbqt,-7.866
6313.pdbqt,-7.866
1239.pdbqt,-7.866
6573.pdbqt,-7.865
599.pdbqt,-7.865
4553.pdbqt,-7.865
7281.pdbqt,-7.865
8301.pdbqt,-7.864
3987.pdbqt,-7.864
8852.pdbqt,-7.864
4329.pdbqt,-7.864
801.pdbqt,-7.863
1578.pdbqt,-7.863
2120.pdbqt,-7.863
8134.pdbqt,-7.863
2623.pdbqt,-7.862
527.pdbqt,-7.862
1899.pdbqt,-7.862
8547.pdbqt,-7.862
7232.pdbqt,-7.862
4675.pdbqt,-7.862
7357.pdbqt,-7.861
4737.pdbqt,-7.861
5173.pdbqt,-7.861
1627.pdbqt,-7.861
2202.pdbqt,-7.861
964.pdbqt,-7.861
7193.pdbqt,-7.86
7875.pdbqt,-7.86
3187.pdbqt,-7.86
751.pdbqt,-7.86
2154.pdbqt,-7.86
6645.pdbqt,-7.86
2535.pdbqt,-7.86
8449.pdbqt,-7.86
9056.pdbqt,-7.859
6200.pdbqt,-7.859
2250.pdbqt,-7.858
2821.pdbqt,-7.858
4300.pdbqt,-7.858
8796.pdbqt,-7.858
3183.pdbqt,-7.858
1881.pdbqt,-7.858
2325.pdbqt,-7.857
6493.pdbqt,-7.857
8742.pdbqt,-7.857
6802.pdbqt,-7.856
60.pdbqt,-7.856
4507.pdbqt,-7.856
5241.pdbqt,-7.855
1842.pdbqt,-7.855
9019.pdbqt,-7.855
7239.pdbqt,-7.855
4311.pdbqt,-7.855
2987.pdbqt,-7.855
5745.pdbqt,-7.855
6423.pdbqt,-7.854
4163.pdbqt,-7.854
2171.pdbqt,-7.854
3555.pdbqt,-7.854
8781.pdbqt,-7.854
7909.pdbqt,-7.854
2156.pdbqt,-7.854
359.pdbqt,-7.854
1643.pdbqt,-7.853
6304.pdbqt,-7.853
5443.pdbqt,-7.853
2181.pdbqt,-7.853
7850.pdbqt,-7.853
773.pdbqt,-7.852
1585.pdbqt,-7.852
4602.pdbqt,-7.852
1571.pdbqt,-7.852
8935.pdbqt,-7.851
6803.pdbqt,-7.851
7370.pdbqt,-7.85
4505.pdbqt,-7.85
2975.pdbqt,-7.85
2568.pdbqt,-7.85
3286.pdbqt,-7.85
5685.pdbqt,-7.85
4217.pdbqt,-7.85
7997.pdbqt,-7.85
7279.pdbqt,-7.849
363.pdbqt,-7.849
7989.pdbqt,-7.849
7360.pdbqt,-7.848
3715.pdbqt,-7.848
6602.pdbqt,-7.848
3176.pdbqt,-7.848
5879.pdbqt,-7.848
3313.pdbqt,-7.847
1780.pdbqt,-7.847
4991.pdbqt,-7.847
1494.pdbqt,-7.847
3055.pdbqt,-7.846
8847.pdbqt,-7.846
402.pdbqt,-7.846
8079.pdbqt,-7.846
5471.pdbqt,-7.846
5814.pdbqt,-7.846
2227.pdbqt,-7.846
8191.pdbqt,-7.846
1989.pdbqt,-7.845
1075.pdbqt,-7.845
2244.pdbqt,-7.844
1101.pdbqt,-7.844
3074.pdbqt,-7.844
5250.pdbqt,-7.844
161.pdbqt,-7.844
5355.pdbqt,-7.844
1048.pdbqt,-7.844
8265.pdbqt,-7.844
827.pdbqt,-7.844
1723.pdbqt,-7.843
7293.pdbqt,-7.843
3011.pdbqt,-7.843
8751.pdbqt,-7.842
9156.pdbqt,-7.842
2176.pdbqt,-7.842
1411.pdbqt,-7.842
9073.pdbqt,-7.842
9084.pdbqt,-7.842
705.pdbqt,-7.841
6209.pdbqt,-7.841
1069.pdbqt,-7.841
3355.pdbqt,-7.841
3265.pdbqt,-7.841
8891.pdbqt,-7.841
2567.pdbqt,-7.84
5740.pdbqt,-7.84
2928.pdbqt,-7.84
6915.pdbqt,-7.84
1191.pdbqt,-7.84
367.pdbqt,-7.84
1755.pdbqt,-7.84
5377.pdbqt,-7.84
7183.pdbqt,-7.839
3834.pdbqt,-7.839
1760.pdbqt,-7.839
3666.pdbqt,-7.839
2967.pdbqt,-7.839
5457.pdbqt,-7.839
1089.pdbqt,-7.839
1859.pdbqt,-7.839
286.pdbqt,-7.838
780.pdbqt,-7.838
4355.pdbqt,-7.838
1159.pdbqt,-7.838
5401.pdbqt,-7.837
6219.pdbqt,-7.837
7518.pdbqt,-7.837
8869.pdbqt,-7.837
1067.pdbqt,-7.837
925.pdbqt,-7.837
8559.pdbqt,-7.837
3887.pdbqt,-7.836
3441.pdbqt,-7.836
8429.pdbqt,-7.836
8389.pdbqt,-7.836
2504.pdbqt,-7.836
5625.pdbqt,-7.836
3531.pdbqt,-7.835
4186.pdbqt,-7.835
6305.pdbqt,-7.835
4036.pdbqt,-7.835
7621.pdbqt,-7.834
2189.pdbqt,-7.834
2014.pdbqt,-7.834
8992.pdbqt,-7.833
1147.pdbqt,-7.833
3113.pdbqt,-7.833
7542.pdbqt,-7.833
8980.pdbqt,-7.832
2977.pdbqt,-7.832
5436.pdbqt,-7.832
6191.pdbqt,-7.831
3378.pdbqt,-7.831
2826.pdbqt,-7.831
2671.pdbqt,-7.83
8051.pdbqt,-7.83
1657.pdbqt,-7.83
2991.pdbqt,-7.83
479.pdbqt,-7.83
7067.pdbqt,-7.83
602.pdbqt,-7.83
2312.pdbqt,-7.83
7877.pdbqt,-7.83
65.pdbqt,-7.829
1835.pdbqt,-7.829
4267.pdbqt,-7.829
5220.pdbqt,-7.828
2637.pdbqt,-7.827
5570.pdbqt,-7.827
5522.pdbqt,-7.827
2297.pdbqt,-7.827
5218.pdbqt,-7.827
1488.pdbqt,-7.826
7821.pdbqt,-7.826
1788.pdbqt,-7.826
7747.pdbqt,-7.826
9135.pdbqt,-7.825
5126.pdbqt,-7.825
202.pdbqt,-7.825
4035.pdbqt,-7.825
1914.pdbqt,-7.825
7025.pdbqt,-7.824
927.pdbqt,-7.824
383.pdbqt,-7.824
7229.pdbqt,-7.824
3613.pdbqt,-7.823
5125.pdbqt,-7.823
7792.pdbqt,-7.823
3090.pdbqt,-7.823
1451.pdbqt,-7.823
2420.pdbqt,-7.823
962.pdbqt,-7.822
456.pdbqt,-7.822
8495.pdbqt,-7.822
3139.pdbqt,-7.822
268.pdbqt,-7.822
5787.pdbqt,-7.821
5179.pdbqt,-7.821
6029.pdbqt,-7.821
6407.pdbqt,-7.821
7230.pdbqt,-7.821
8292.pdbqt,-7.821
5186.pdbqt,-7.821
8933.pdbqt,-7.821
8969.pdbqt,-7.821
2346.pdbqt,-7.821
7698.pdbqt,-7.82
7880.pdbqt,-7.82
5925.pdbqt,-7.82
6895.pdbqt,-7.82
7411.pdbqt,-7.82
5916.pdbqt,-7.82
1416.pdbqt,-7.82
3761.pdbqt,-7.819
3580.pdbqt,-7.819
8139.pdbqt,-7.819
4410.pdbqt,-7.819
2339.pdbqt,-7.819
8713.pdbqt,-7.819
3661.pdbqt,-7.819
4228.pdbqt,-7.818
4017.pdbqt,-7.817
2979.pdbqt,-7.817
53.pdbqt,-7.817
4561.pdbqt,-7.817
6244.pdbqt,-7.816
4940.pdbqt,-7.816
4881.pdbqt,-7.815
7313.pdbqt,-7.815
8307.pdbqt,-7.815
5023.pdbqt,-7.815
1065.pdbqt,-7.815
2574.pdbqt,-7.815
8273.pdbqt,-7.815
4448.pdbqt,-7.815
6243.pdbqt,-7.814
2101.pdbqt,-7.813
8184.pdbqt,-7.813
5237.pdbqt,-7.813
8485.pdbqt,-7.813
2757.pdbqt,-7.813
4084.pdbqt,-7.813
4951.pdbqt,-7.813
8443.pdbqt,-7.812
5.pdbqt,-7.812
7311.pdbqt,-7.812
4465.pdbqt,-7.812
9013.pdbqt,-7.812
7270.pdbqt,-7.812
4665.pdbqt,-7.812
6564.pdbqt,-7.812
8293.pdbqt,-7.812
526.pdbqt,-7.811
6474.pdbqt,-7.811
2680.pdbqt,-7.811
2205.pdbqt,-7.811
2124.pdbqt,-7.811
4860.pdbqt,-7.811
3486.pdbqt,-7.811
6623.pdbqt,-7.811
38.pdbqt,-7.81
4589.pdbqt,-7.81
5274.pdbqt,-7.81
4597.pdbqt,-7.81
3047.pdbqt,-7.81
5075.pdbqt,-7.809
1287.pdbqt,-7.809
5197.pdbqt,-7.809
5122.pdbqt,-7.809
5970.pdbqt,-7.808
153.pdbqt,-7.808
923.pdbqt,-7.808
1520.pdbqt,-7.808
5419.pdbqt,-7.808
5691.pdbqt,-7.807
374.pdbqt,-7.807
2328.pdbqt,-7.807
7781.pdbqt,-7.807
9128.pdbqt,-7.807
9088.pdbqt,-7.806
9053.pdbqt,-7.806
3277.pdbqt,-7.806
9140.pdbqt,-7.806
2424.pdbqt,-7.805
4532.pdbqt,-7.805
1452.pdbqt,-7.805
5961.pdbqt,-7.805
5935.pdbqt,-7.804
3181.pdbqt,-7.804
6397.pdbqt,-7.804
6251.pdbqt,-7.804
799.pdbqt,-7.803
1285.pdbqt,-7.803
521.pdbqt,-7.803
1088.pdbqt,-7.803
2187.pdbqt,-7.803
3337.pdbqt,-7.803
5403.pdbqt,-7.802
404.pdbqt,-7.802
4415.pdbqt,-7.802
1849.pdbqt,-7.802
2081.pdbqt,-7.802
2828.pdbqt,-7.802
1831.pdbqt,-7.802
5036.pdbqt,-7.802
2958.pdbqt,-7.802
3186.pdbqt,-7.802
8310.pdbqt,-7.802
417.pdbqt,-7.801
3802.pdbqt,-7.801
3081.pdbqt,-7.801
6382.pdbqt,-7.801
4363.pdbqt,-7.801
